iter,train_loss,train_loss_per_pixel,train_score_per_pixel,valid_score_per_pixel
0,3508288.202175367,2.923573501812806,-2.923573453806654,1754141.5182557092
1,7073839.020280212,5.8948658502335105,-5.894865749433863,3536901.4584598322
2,7073839.020280212,5.8948658502335105,-5.894865749433863,3536901.4584598322
