iter,train_loss,train_loss_per_pixel,train_score_per_pixel,valid_score_per_pixel
0,3490786.2300349725,2.9089885250291436,-2.90898842911846,1745364.2227834584
1,6065238.618196348,5.0543655151636235,-5.054365321824497,3032578.032655567
2,6065238.618196348,5.0543655151636235,-5.054365321824497,3032578.032655567
