iter,train_loss,train_loss_per_pixel,train_score_per_pixel,valid_score_per_pixel
0,3498955.3387781125,2.915796115648427,-2.9157959238216016,1749454.1630876162
1,5392325.782950395,4.493604819125329,-4.49360445189437,2696092.918807883
2,5392325.782950395,4.493604819125329,-4.49360445189437,2696092.918807883
