iter,train_loss,train_loss_per_pixel,train_score_per_pixel,valid_score_per_pixel
0,3502631.7565775285,2.9188597971479404,-2.9188597491727917,1751307.0274261786
1,4343158.233083402,3.6192985275695015,-3.6192984447606116,2171417.761122141
2,4343158.233083402,3.6192985275695015,-3.6192984447606116,2171417.761122141
