iter,train_loss,train_loss_per_pixel,train_score_per_pixel,valid_score_per_pixel
0,3503989.76377966,2.9199914698163836,-2.9199914218255265,1752016.933320993
1,7020389.328459731,5.850324440383109,-5.850324340410824,3510175.955290282
2,7020389.328459731,5.850324440383109,-5.850324340410824,3510175.955290282
